sheet_row,team,city,metro_area,country,level
9,MB Rouisset,Rouissat,Rouissat,Algeria,1
10,MC Alger,Algiers,Algiers,Algeria,1
12,MC Oran,Oran,Oran,Algeria,1
23,Atlético Petróleos,Luanda,Luanda,Angola,
25,InterClube,Luanda,Luanda,Angola,
27,Primeiro de Agosto,Luanda,Luanda,Angola,
28,Recreativo Libolo,Libolo,Libolo,Angola,
29,Sagrada Esperanca,Dundo,Dundo,Angola,
34,Tonnerre FC,Abomey,Abomey,Benin,
41,Etoile Filante,Ouagadougou,Ouagadougou,Burkina Faso,
42,RC Bobo Dioulasso,Bobo Dioulasso,Bobo Dioulasso,Burkina Faso,
47,LLB Académic,Bujumbura,Bujumbura,Burundi,
53,Colombe FC,Sangmélima,Sangmélima,Cameroon,1
54,Coton Sport,Garoua,Garoua,Cameroon,1
56,Fauve Azur Elite,Yaoundé,Yaoundé,Cameroon,1
62,Victoria Utd Limbé,Douala,Douala,Cameroon,1
72,DFC 8ème Arrondissement,Bangui,Bangui,Central African Republic,
76,Elect Sport N'Djamena,N'Djamena,N'Djamena,Chad,
81,AGSM,Moroni,Moroni,Comoros,
82,Apaches Club de Mitsamiouli,Mitsamiouli,Mitsamiouli,Comoros,
83,AS Komorozine,Domoni,Domoni,Comoros,
84,Coin Nord,Mitsamiouli,Mitsamiouli,Comoros,
85,Djabal Club,Iconi,Iconi,Comoros,
86,Elan Club,Mitsoudjé,Mitsoudjé,Comoros,
87,Etoile d'Or,Mirontsy,Mirontsy,Comoros,
89,Volcan Club,Moroni,Moroni,Comoros,
91,AS Police Brazzaville,Brazzaville,Brazzaville,Congo,
97,AC Rangers,Kinshasa,Kinshasa,Congo DR,1
100,AS Malole,Kananga,Kananga,Congo DR,1
101,AS Maniema,Kindu,Kindu,Congo DR,1
102,AS Simba Kamikaze,Kolwezi,Kolwezi,Congo DR,1
107,DC Motema Pembe,Kinshasa,Kinshasa,Congo DR,1
109,FC Les Aigles du Congo,Kinshasa,Kinshasa,Congo DR,1
111,FC Tanganyika,Kalémie,Kalémie,Congo DR,1
112,JSG Bazano,Lubumbashi,Lubumbashi,Congo DR,1
114,New Jak FC,Kinshasa,Kinshasa,Congo DR,1
116,OC Renaissance,Kinshasa,Kinshasa,Congo DR,1
124,AFAD Djékanou,Abidjan,Abidjan,Côte d'Ivoire,
125,Africa Sports,Abidjan,Abidjan,Côte d'Ivoire,
128,JC Abidjan,Abidjan,Abidjan,Côte d'Ivoire,
130,Stade Abidjan,Abidjan,Abidjan,Côte d'Ivoire,
131,Al-Ittihad Al-Sakndary,Alexandria,Alexandria,Egypt,1
149,Al Qanah,Ismaïlia,Ismaïlia,Egypt,1
153,Misr Lel Makasa,Faiyum,Faiyum,Egypt,
158,Kahraba Ismailia SC,Ismaïlia,Ismaïlia,Egypt,
159,Olympic Alexandria,Alexandria,Alexandria,Egypt,
162,Alassiouty Sport,Asyut,Asyut,Egypt,
163,Ala'ab Damanhur,Damanhur,Damanhur,Egypt,
164,Telefonat Beni Suef,Beni Suef,Beni Suef,Egypt,
167,Ittesalat,Cairo,Cairo,Egypt,
168,Ittihad Al-Shorta,Cairo,Cairo,Egypt,
170,Nasr Cairo,Cairo,Cairo,Egypt,
172,Al-Mansoura,El Mansoura,El Mansoura,Egypt,
174,Baladiyyat Al Mahalla,El-Mahalla El-Kubra,El-Mahalla El-Kubra,Egypt,
177,Tersana Giza,Cairo,Cairo,Egypt,
178,Al Raja,Mersa Matruh,Mersa Matruh,Egypt,
179,Al Minya FC,Minya,Minya,Egypt,
188,Sony Elá Nguema,Malabo,Malabo,Equatorial Guinea,
195,Adama Kanema,Adama,Adama,Ethiopia,1
196,Arbaminch Kanema,Arba Minch,Arba Minch,Ethiopia,1
197,Bahir Dar City,Bahir Dar,Bahir Dar,Ethiopia,1
198,Commercial Bank of Ethiopia,Addis Ababa,Addis Ababa,Ethiopia,1
199,Defence Force FC,Addis Ababa,Addis Ababa,Ethiopia,1
200,Dire Dawa Kanema,Dire Dawa,Dire Dawa,Ethiopia,1
203,Ethiopian Medhin,Addis Ababa,Addis Ababa,Ethiopia,1
206,Hawassa City,Awassa,Awassa,Ethiopia,1
212,Wolaitta Dicha,Wolaita Sodo,Wolaita Sodo,Ethiopia,1
222,Gambia Armed Forces,Banjul,Banjul,Gambia,
231,Hearts of Oak,Accra,Accra,Ghana,
232,Kumasi Asante Kotoko,Kumasi,Kumasi,Ghana,
236,Hafia Conakry,Conakry,Conakry,Guinea,
254,LISCR,Monrovia,Monrovia,Liberia,
255,LPRC Oilers,Monrovia,Monrovia,Liberia,
256,Mighty Barolle,Monrovia,Monrovia,Liberia,
259,Al Ahly Tripoli,Tripoli,Tripoli,Libya,
260,Al Ittihad Tripoli,Tripoli,Tripoli,Libya,
261,Al-Ahly Benghazi,Benghazi,Benghazi,Libya,
262,Al-Olympique,Az Zawiyah,Az Zawiyah,Libya,
272,Club Olympique de Bamako,Bamako,Bamako,Mali,
274,Onze Créateurs,Bamako,Bamako,Mali,
277,ASC Mauritel,Nouakchott,Nouakchott,Mauritania,
279,CF Cansado,Nouadhibou,Nouadhibou,Mauritania,
284,Pamplemousse SC,Belle Vue,Belle Vue,Mauritius,
285,Club Meknès,Meknès,Meknès,Morocco,1
286,Difaâ El Jadidi,El Jadida,El Jadida,Morocco,1
291,KAC Marrakech,Marrakesh,Marrakesh,Morocco,1
296,Renaissance Berkane,Berkane,Berkane,Morocco,1
297,Renaissance Zemamra,Zemamra,Zemamra,Morocco,1
299,US Yaacub Mansour,Rabat,Rabat,Morocco,1
300,Wydad Casablanca,Casablanca,Casablanca,Morocco,1
301,Moghreb Tétouan,Tétouan,Tétouan,Morocco,
302,Chabab Mohammédia,Mohammédia,Casablanca,Morocco,
303,Difaa El Jadida,El Jadida,El Jadida,Morocco,
305,JS Soualem,Soualem,Berrechid,Morocco,
306,Mouloudia Oujda,Oujda,Oujda,Morocco,
307,Nahdat Berkane,Berkane,Berkane,Morocco,
313,Liga Muçulmana,Maputo,Maputo,Mozambique,
317,Civics,Windhoek,Windhoek,Namibia,
320,ASFAN,Niamey,Niamey,Niger,
321,AS-FNIS,Niamey,Niamey,Niger,
322,ASGNN,Niamey,Niamey,Niger,
324,Sahel SC,Niamey,Niamey,Niger,
331,Enyimba FC,Aba,Aba,Nigeria,1
346,Dakkada,Uyo,Uyo,Nigeria,
347,Dolphin FC,Port Harcourt,Port Harcourt,Nigeria,
348,Enyimba,Aba,Aba,Nigeria,
358,APR FC,Kigali,Kigali,Rwanda,
364,ASC Diaraf,Dakar,Dakar,Senegal,
374,Saint-Michel United,Victoria (SEY),Victoria (SEY),Seychelles,
382,Golden Arrows,Durban,Durban,South Africa,1
399,Royal AM,Durban,Durban,South Africa,
408,Pretoria University,Johannesburg,Johannesburg,South Africa,
409,Benoni Premier United,Richards Bay,Richards Bay,South Africa,
413,TTM FC,Thohoyandou,Thohoyandou,South Africa,
416,Silver Stars,Rustenburg,Rustenburg,South Africa,
423,Atlabara,Juba,Juba,South Sudan,
424,Ahli Wad Madani,Wad Medani,Wad Medani,Sudan,1
425,Al Ahli Khartoum,Khartoum,Khartoum,Sudan,1
432,Al-Hilal El Manaqil,El Manaqil,El Manaqil,Sudan,1
433,Al-Hilal ESC Al-Fasher,Al-Fasher,Al-Fasher,Sudan,1
434,Al-Hilal Omdurman,Omdurman,Khartoum,Sudan,1
436,Al-Merrikh Abyad,Al-Ubayyid,Al Ubayyid,Sudan,1
437,Al-Merrikh Nyala,Nyala,Nyala,Sudan,1
438,Al-Shurta Club,Al Qadarif,Al Qadarif,Sudan,1
439,Al-Zamala Umrawaba,Umm Ruwaba,Umm Ruwaba,Sudan,1
440,Al-Zoma SC,Khartoum,Khartoum,Sudan,1
443,Hay Al-Arab SC,Port Sudan,Port Sudan,Sudan,1
444,Hilal Alsahil SC,Port Sudan,Port Sudan,Sudan,1
445,Kober SC,Bahri,Khartoum,Sudan,1
446,Om Maghad SC,Al Kamlin,Al Kamlin,Sudan,1
448,Wad Nubawi SC,Omdurman,Khartoum,Sudan,1
456,Fountain Gate FC,Babati,Babati,Tanzania,1
457,JKT Tanzania,Dar es Salaam,Dar es Salaam,Tanzania,1
460,KCB Nairobi,Nairobi,Nairobi,Kenya,1
461,Kenya Police FC,Nairobi,Nairobi,Kenya,1
462,KMC FC,Dar es Salaam,Dar es Salaam,Tanzania,1
464,Mashujaa FC,Kigoma,Kigoma,Tanzania,1
470,Pamba Jiji FC,Mwanza,Mwanza,Tanzania,1
472,Shabana FC,Kisii,Kisii,Kenya,1
474,Singida Black Stars,Singida,Singida,Tanzania,1
477,Tanzania Prisons FC,Mbeya,Mbeya,Tanzania,1
482,ASKO Kara,Kara,Kara,Togo,
484,Etoile Filante de Lomé,Lomé,Lomé,Togo,
485,Maranatha Fiokpo,Fiokpo,Fiokpo,Togo,
492,ES Metlaoui,Métlaoui,Métlaoui,Tunisia,1
494,Esperance Zarzis,Zarzis,Zarzis,Tunisia,1
496,JS Kairouanaise,Kairouan,Kairouan,Tunisia,1
497,JS Omrane,Tunis,Tunis,Tunisia,1
502,Kampala City Council,Kampala,Kampala,Uganda,
532,Wellington Phoenix,Wellington,Wellington,Australia,1
537,Auckland FC,Auckland,Auckland,Australia,1
540,New Zealand Knights,Auckland,Auckland,Australia,
542,North Queensland Fury,Townsville,Townsville,Australia,
543,Queensland Roar,Brisbane,Brisbane,Australia,
545,Melbourne Heart,Melbourne,Melbourne,Australia,
547,Al-Hidd,Manama,Manama,Bahrain,
548,Al-Riffa,Manama,Manama,Bahrain,
551,Henan Songshan Longmen,Zhengzhou,Zhengzhou,China,1
554,Tianjin Tigers,Tianjin,Tianjin,China,1
560,Qingdao West Coast,Qingdao,Qingdao,China,1
574,Wuxi Wugo,Wuxi,Shanghai,China,2
575,Jiangxi Dingnan United,Ganzhou,Ganzhou,China,2
577,Yanbian Longding,Yanji,Yanji,China,2
578,Dalian K'un City,Dalian,Dalian,China,2
580,Ningbo Professional,Ningbo,Ningbo,China,2
581,Chongqing Lifan,Chongqing,Chongqing,China,
582,Liaoning Hongyun,Panjin,Panjin,China,
583,Guangzhou Evergrande,Guangzhou,Guangzhou,China,
585,Hebei China Fortune,Qinhuangdao,Qinhuangdao,China,
591,Beijing BIT FC,Beijing,Beijing,China,
592,Beijing Renhe,Beijing,Beijing,China,
593,Beijing Sport Univ,Beijing,Beijing,China,
595,Xiamen Lanshi,Xiamen,Xiamen,China,
596,Guangzhou GPC,Guangzhou,Guangzhou,China,
597,Guangzhou R&F,Guangzhou,Guangzhou,China,
598,Shenzhen Asia Travel FC,Shenzen,Guangzhou,China,
599,Shenzhen Kingway,Shenzen,Guangzhou,China,
600,Shenzhen Ruby,Shenzen,Guangzhou,China,
601,Shenzhen Shangqingyin,Shenzen,Guangzhou,China,
602,Shenzhen Xiangxue Eisiti,Shenzen,Guangzhou,China,
604,Guizhou HFZC,Guiyang,Guiyang,China,
606,Shijiazhuang Ever Bright,Shijiazhuang,Shijiazhuang,China,
607,Shijiazhuang Yongchang,Shijiazhuang,Shijiazhuang,China,
610,Henan Construction,Zhengzhou,Zhengzhou,China,
611,Henan Jianye,Zhengzhou,Zhengzhou,China,
612,Wuhan Guanggu,Wuhan,Wuhan,China,
613,Wuhan Zall,Wuhan,Wuhan,China,
614,Changsha Ginde,Changsha,Changsha,China,
615,Jiangsu Sainty,Nanjing,Nanjing,China,
616,Jiangsu Suning,Nanjing,Nanjing,China,
617,Jiangxi Liansheng,Nanchang,Nanchang,China,
619,Nanchang Hengyuan,Nanchang,Nanchang,China,
621,Dalian Aerbin,Dalian,Dalian,China,
623,Dalian Wanda,Dalian,Dalian,China,
624,Dalian Yifang,Dalian,Dalian,China,
626,Liaoning Shenyang,Panjin,Panjin,China,
627,Shenyang Ginde,Shenyang,Shenyang,China,
629,Qingdao Huanghai,Qingdao,Qingdao,China,
630,Qingdao Jonoon,Qingdao,Qingdao,China,
632,Qingdao Youth Island,Qingdao,Qingdao,China,
633,Qingdao Zhongneng,Qingdao,Qingdao,China,
634,Shandong Luneng,Jinan,Jinan,China,
635,Shanghai East Asia,Shanghai,Shanghai,China,
636,Shanghai Jiading Huilon,Shanghai,Shanghai,China,
638,Shanghai SIPG,Shanghai,Shanghai,China,
640,Inter Xian Chanba,Xi'an,Xi'an,China,
641,Shaanxi Baorong,Xi'an,Xi'an,China,
642,Shaanxi Chanba,Xi'an,Xi'an,China,
643,Shaanxi Changan,Xi'an,Xi'an,China,
644,Chengdu Blades,Chengdu,Chengdu,China,
647,Tianjin Quanjian,Tianjin,Tianjin,China,
648,Tianjin Teda,Tianjin,Tianjin,China,
650,Hangzhou Greentown,Hangzhou,Hangzhou,China,
651,Zhejiang Bebei Greentown,Hangzhou,Hangzhou,China,
652,Zhejiang Yiteng,Hangzhou,Hangzhou,China,
655,Eastern District FC,Hong Kong,Hong Kong,Hong Kong,1
656,Eastern FC,Hong Kong,Hong Kong,Hong Kong,1
658,Kowloon City,Hong Kong,Hong Kong,Hong Kong,1
660,North District FC,Hong Kong,Hong Kong,Hong Kong,1
661,Southern FC,Hong Kong,Hong Kong,Hong Kong,1
662,Supreme FC,Hong Kong,Hong Kong,Hong Kong,1
663,Tai Po FC,Hong Kong,Hong Kong,Hong Kong,1
665,HKFC,Hong Kong,Hong Kong,Hong Kong,
666,South China AA,Hong Kong,Hong Kong,Hong Kong,
678,SC Delhi,Delhi,Delhi,India,1
682,Mohammedan SC,Calcutta,Calcutta,India,
683,Delhi Dynamos,Delhi,Delhi,India,
690,Adhyaksa FC,Palangka Raya,Palangka Raya,Indonesia,1
709,Barito Putera,Banjarmasin,Banjarmasin,Indonesia,
713,PSIS FC,Semarang,Semarang,Indonesia,
715,PSS FC,Yogyakarta,Yogyakarta,Indonesia,
723,Tractor Sazi,Tabriz,Tabriz,Iran,1
748,Moghavemat Sepasi,Shiraz,Shiraz,Iran,
749,Damash Gilan,Rasht,Rasht,Iran,
750,Pegah Gilan,Rasht,Rasht,Iran,
754,Mes Kerman,Kerman,Kerman,Iran,
773,Al-Shorta SC,Baghdad,Baghdad,Iraq,
774,Al-Talaba,Baghdad,Baghdad,Iraq,
775,Al-Zawraa,Baghdad,Baghdad,Iraq,
776,Arbil FC,Erbil,Erbil,Iraq,
804,Consadole Sapporo,Sapporo,Sapporo,Japan,2
823,Thespakusatsu Gunma,Tokyo,Tokyo,Japan,3
832,FC Ryukyu,Naha,Naha,Japan,3
834,Rayluck Shiga,Hikone,Hikone,Japan,3
846,Buqa'a Amman,Amman,Amman,Jordan,1
847,Dougra Club,Irbid,Irbid,Jordan,1
848,Faisaly Amman,Amman,Amman,Jordan,1
850,Jazeera Amman,Amman,Amman,Jordan,1
851,Ramtha Club,Ar-Ramtha,Irbid,Jordan,1
853,Ahli Amman,Amman,Amman,Jordan,
854,Al Sarhan SC,Badiah Gharbiyah,Mafraq,Jordan,
855,Al Arabi Kuwait,Kuwait City,Kuwait City,Kuwait,
856,Al-Kuwait,Kuwait City,Kuwait City,Kuwait,
860,Brunei DPMM FC,Bandar Seri Begawan,Bandar Seri Begawan,Brunei,1
861,Imigresen FC,Batu Kawan,George Town,Malaysia,1
865,Kuching FA,Kuching,Kuching,Malaysia,1
867,Negeri Sembilan,Seremban,Kuala Lumpur,Malaysia,1
868,Penang FA,George Town,George Town,Malaysia,1
869,Sabah FA,Kota Kinabalu,Kota Kinabalu,Malaysia,1
872,Kelantan Darul Naim,Kota Bharu,Kota Bharu,Malaysia,
873,PDRM FA,Kuala Lumpur,Kuala Lumpur,Malaysia,
877,Dagon Star United,Yangon,Yangon,Myanmar,1
881,Myawady FC,Naypyidaw,Naypyidaw,Myanmar,1
882,Shan United,Taunggyi,Taunggyi,Myanmar,1
896,Al Ahli SC Doha,Doha,Doha,Qatar,1
905,Mesaimeer SC,Doha,Doha,Qatar,
906,Muaither SC,Doha,Doha,Qatar,
908,Lekhwiya,Doha,Doha,Qatar,
914,Al-Ahli Jeddah,Jeddah,Jeddah,Saudi Arabia,1
919,Al-Qadisiyah FC,Khobar,Dammam,Saudi Arabia,1
920,Al Hazm,Ar Rass,Ar Rass,Saudi Arabia,1
932,Al-Ta'ee,Ha'il,Ha'il,Saudi Arabia,
934,Al-Adalah FC,Al Hofuf,Al Hofuf,Saudi Arabia,
943,Al-Shoulla,Al-Kharj,Al-Kharj,Saudi Arabia,
947,Geylang International,Singapore,Singapore,Singapore,1
953,Singapore Armed Forces,Singapore,Singapore,Singapore,
963,Daejeon Citizen,Daejeon,Daejeon,South Korea,1
967,Suwon Bluewings,Seoul,Seoul,South Korea,
970,Busan I'Park,Busan-Ulsan,Busan-Ulsan,South Korea,
973,Gwangju Sangmu Bulsajo,Gwangju,Gwangju,South Korea,
974,Seongnam Ilhwa Chunma,Seoul,Seoul,South Korea,
976,Chunnam Dragons,Gwangyang,Gwangyang,South Korea,
980,Al-Ittihad Aleppo,Aleppo,Aleppo,Syria,
981,Al-Jaish Damascus,Damascus,Damascus,Syria,
983,Pamir Dushanbe,Dushanbe,Dushanbe,Tajikistan,
994,Ratchaburi,Ratchaburi,Ratchaburi,Thailand,1
1000,Bangkok Glass FC,Bangkok,Bangkok,Thailand,
1001,Bangkok University,Bangkok,Bangkok,Thailand,
1002,BEC Tero Sasana,Bangkok,Bangkok,Thailand,
1003,Kanchanaburi Power,Kanchanaburi,Kanchanaburi,Thailand,
1004,Khonkaen United,Khon Kaen,Khon Kaen,Thailand,
1010,PEA,Bangkok,Bangkok,Thailand,
1011,Police Tero,Bangkok,Bangkok,Thailand,
1012,PT Prachuap,Prachuap Khiri Khan,Prachuap Khiri Khan,Thailand,
1017,Al-Wahda,Abu Dhabi,Abu Dhabi,United Arab Emirates,1
1019,Al-Nasr,Dubai,Dubai-Sharjah,United Arab Emirates,1
1024,Shabab Al Ahli Dubai,Dubai,Dubai-Sharjah,United Arab Emirates,1
1029,Al-Ittihad Kalba,Kalba,Kalba,United Arab Emirates,
1031,Dibba Al-Fujairah,Fujairah,Fujairah,United Arab Emirates,
1034,Dubai Club,Dubai,Dubai-Sharjah,United Arab Emirates,
1038,Al Khaleej,Khor Fakkan,Khor Fakkan,United Arab Emirates,
1054,Qyzylqum,Navoiy,Navoiy,Uzbekistan,1
1055,Surkhon Termiz,Termez,Termez,Uzbekistan,1
1056,Xorazm Urganch,Urgench,Urgench,Uzbekistan,1
1060,Cong An Hanoi FC,Hanoi,Hanoi,Vietnam,1
1067,Ninh Binh FC,Ninh Binh,Ninh Binh,Vietnam,1
1071,Truong Tuoi Dong Nai,Dong Xai,Dong Xai,Vietnam,1
1074,Becamex Ho Chi Minh City,Ho Chi Minh City,Ho Chi Minh City,Vietnam,
1075,Bình Dương,Ho Chi Minh City,Ho Chi Minh City,Vietnam,
1076,Boss Bình Ðịnh,Quy Nhon,Quy Nhon,Vietnam,
1077,Da Nang,Da Nang,Da Nang,Vietnam,
1078,Dong A Thanh Hoa,Thanh Hoa,Thanh Hoa,Vietnam,
1079,Gach Dong Tam Long An,Tân An,Tân An,Vietnam,
1080,Hà Nội T&T,Hanoi,Hanoi,Vietnam,
1081,Hanoi T&T,Hanoi,Hanoi,Vietnam,
1083,Saigon FC,Ho Chi Minh City,Ho Chi Minh City,Vietnam,
1084,Topenland Binh Dinh,Quy Nhon,Quy Nhon,Vietnam,
1111,KS Albpetrol Patos,Patos (ALB),Patos (ALB),Albania,
1114,Luftëtari Enver Hoxha,,,Albania,
1115,Spartaku Shkodër,Shkoder,Shkoder,Albania,
1116,Dinamo Durrësi,,,Albania,
1117,KF Spartak Tirana,Tirana,Tirana,Albania,
1119,KF Tekstilisti Stalin,,,Albania,
1120,Dinamo Shkodra,,,Albania,
1121,Dinamo Vlora,,,Albania,
1122,FC Prizreni,,,Albania,
1125,KF Selenica,,,Albania,
1127,Korabi Peshkopi,Peshkopi,Peshkopi,Albania,
1130,KS Studenti,,,Albania,
1132,Spartaku Korçë,Korce,Korce,Albania,
1134,FC Prishtina,,,Albania,
1142,Penya Encarnada,Andorra la Vella,Andorra la Vella,Andorra,1
1145,CE Casa de Portugal,Andorra la Vella,Andorra la Vella,Andorra,1
1155,Gimnàstic Valira,Andorra la Vella,Andorra la Vella,Andorra,
1158,Constelació Esportiva,Andorra la Vella,Andorra la Vella,Andorra,
1161,Veterans Andorra,Andorra la Vella,Andorra la Vella,Andorra,
1162,CE Jenlai,Andorra la Vella,Andorra la Vella,Andorra,
1166,FC Montanbaldosa,Andorra la Vella,Andorra la Vella,Andorra,
1167,Sporting Club d'Engordany,Andorra la Vella,Andorra la Vella,Andorra,
1182,Kotaik Abovyan,Yerevan,Yerevan,Armenia,
1186,Lernayin Artsakh,Yerevan,Yerevan,Armenia,
1187,Erebuni-Homenmen FC,Yerevan,Yerevan,Armenia,
1193,Arabkir FC,,,Armenia,
1194,Aragats Gyumri,Gyumri,Gyumri,Armenia,
1195,Aznavour FC,,,Armenia,
1196,FC Zangezour,,,Armenia,
1197,FC Zvartnots,Yerevan,Yerevan,Armenia,
1200,Nairi SC,,,Armenia,
1201,Yerazank FC,,,Armenia,
1202,FC Armavir Armenia,,,Armenia,
1203,FC Malatia,,,Armenia,
1207,Artsakh FC,Yerevan,Yerevan,Armenia,
1208,Debed FC,,,Armenia,
1209,FC Akhtamar,,,Armenia,
1212,Sevan FC,Yerevan,Yerevan,Armenia,
1216,Banants Yerevan,Yerevan,Yerevan,Armenia,
1217,Dinamo-Zenit,Yerevan,Yerevan,Armenia,
1218,Karabakh Yerevan,Yerevan,Yerevan,Armenia,
1243,SK Sturm Graz II,Graz,Graz,Austria,2
1244,FC Hertha Wels,Wels-Land,Linz,Austria,2
1247,Weiner SK,Vienna,Vienna,Austria,
1248,SC Wacker,Vienna,Vienna,Austria,
1258,SC Rudolfshügel,Vienna,Vienna,Austria,
1265,SK Slovan HAC,Vienna,Vienna,Austria,
1272,SC Libertas Wien,Vienna,Vienna,Austria,
1275,ASKÖ Linz,Linz,Linz,Austria,
1279,FC Stadlau,,,Austria,
1281,WSG Radenthein,,,Austria,
1282,Post SV,,,Austria,
1283,SC Neusiedl,,,Austria,
1284,SC Olympia 33,,,Austria,
1285,SCR Hochstädt,,,Austria,
1286,Union Wels,,,Austria,
1288,ESV Austria Graz,Graz,Graz,Austria,
1291,FS Elektra,,,Austria,
1293,KSV Ankerbrot Montelaa,,,Austria,
1294,SC Helfort,,,Austria,
1296,SK Bischofshofen,,,Austria,
1297,SV Gloggnitz,,,Austria,
1298,SV Sankt Veit,,,Austria,
1299,SV Spittal/Drau,,,Austria,
1300,Vienna Cricket & FC,,,Austria,
1301,Parndorf,Parndorf,Parndorf,Austria,
1303,WAC/St. Andrä,Wolfsberg,Wolfsberg,Austria,
1304,FC Trenkwalder Admira,Vienna,Vienna,Austria,
1310,FC Red Bull Salzburg Juniors,Salzburg,Salzburg,Austria,
1314,WSG Swarovski Tirol,Innsbruck,Innsbruck,Austria,
1315,WSG Wattens,Innsbruck,Innsbruck,Austria,
1317,FC Pasching,Linz,Linz,Austria,
1319,VÖEST Linz,Linz,Linz,Austria,
1322,Leoben,,,Austria,
1336,İmişli FK,Imishli,Imishli,Azerbaijan,1
1339,Olimpik Baku,Baku,Baku,Azerbaijan,
1340,FK Masalli,Masally,Masally,Azerbaijan,
1342,Shahdagh Qusar,Qusar,Qusar,Azerbaijan,
1346,FK Simurq Zaqatala,Zaqatala,Zaqatala,Azerbaijan,
1349,Bakili PFK,Baku,Baku,Azerbaijan,
1353,FK Ganclarbirliyi,Sumgayit,Baku,Azerbaijan,
1363,Azerbaijan U18,,,Azerbaijan,
1366,FK Göyəzən Qazax,Qazax,Qazax,Azerbaijan,
1372,Energetik Əli-Bayramlı,,,Azerbaijan,
1374,FK NBC Salyan,Salyan,Salyan,Azerbaijan,
1376,Karat Baku,Baku,Baku,Azerbaijan,
1378,Neftqaz Baku,Baku,Baku,Azerbaijan,
1380,Polis Akademiyası,,,Azerbaijan,
1381,Qafgaz Universiteti,Baku,Baku,Azerbaijan,
1385,Dynamo Kirovobad,Ganja,Ganja,Azerbaijan,
1386,FC Inter Baku,Baku,Baku,Azerbaijan,
1387,Keşla FK,Baku,Baku,Azerbaijan,
1388,Khazri Baku,Baku,Baku,Azerbaijan,
1389,PFC Neftyanik,Baku,Baku,Azerbaijan,
1390,Standard Baku,Baku,Baku,Azerbaijan,
1398,FC Torpedo Zhodino,Zhodzina,Zhodzina,Belarus,1
1405,FK Maxline Vitebsk,Vitebsk,Vitebsk,Belarus,1
1407,FC Shakhtyor Soligorsk,Salihorsk,Salihorsk,Belarus,
1408,FC Torpedo Minsk,Minsk,Minsk,Belarus,
1409,FC Molodechno,Maladzyechna,Maladzyechna,Belarus,
1411,Torpedo Mogilev,Mogilev,Mogilev,Belarus,
1412,FC Energetik-BGU Minsk,Minsk,Minsk,Belarus,
1413,Vedrich Rechitsa,Rechitsa,Rechytsa,Belarus,
1417,FC Darida,Minsk,Minsk,Belarus,
1418,FC Babruysk,Babruysk,Babruysk,Belarus,
1422,Lokomotiv Minsk,Minsk,Minsk,Belarus,
1427,FC MTZ-RIPO,Minsk,Minsk,Belarus,
1430,FK Krumkachy,Minsk,Minsk,Belarus,
1437,Belarus Minsk,Minsk,Minsk,Belarus,
1439,FC Brest,Brest (BLR),Brest (BLR),Belarus,
1440,FC Rechitsa-2014,Rechitsa,Rechitsa,Belarus,
1442,Torpedo-MAZ,Minsk,Minsk,Belarus,
1443,Torpedo-SKA Minsk,Minsk,Minsk,Belarus,
1444,Zvezda-BGU Minsk,Minsk,Minsk,Belarus,
1452,Union St. Gilloise,Brussels,Brussels,Belgium,1
1467,FCV Dender EH,Aalst,Aalst,Belgium,2
1470,K.Patro Maasmechelen,Tongeren,Tongeren,Belgium,2
1473,Francs Borains,Boussu,Mons,Belgium,2
1476,Excelsior Virton,Virton,Virton,Belgium,2
1479,Daring CB Brussels,Brussels,Brussels,Belgium,
1482,Racing Brussels,Brussels,Brussels,Belgium,
1487,ROC de Charleroi,Charleroi,Charleroi,Belgium,
1488,KRC Gent,Gent,Gent,Belgium,
1489,RFC Tilleur,Liege,Liege,Belgium,
1491,Royal Léopold FC,Brussels,Brussels,Belgium,
1493,Waterschei SV Thor,Genk,Genk,Belgium,
1494,RE Mouscron,Tournai,Tournai,Belgium,
1499,Athl. & Running Cl. de Bruxelles,Brussels,Brussels,Belgium,
1500,Red Star Waasland,Sint-Niklaas,Sint-Niklaas,Belgium,
1507,CS La Forestoise,Brussels,Brussels,Belgium,
1508,Royal Excelsior SC,Brussels,Brussels,Belgium,
1513,AS Oostende,Ostend,Ostend,Belgium,
1516,K. Sint-Niklase SK,Sint-Niklaas,Sint-Niklaas,Belgium,
1517,Wavre Sports FC,Brussels,Brussels,Belgium,
1518,K. Tubantia Borgerhout,Antwerp,Antwerp,Belgium,
1522,SK Tongeren,Tongeren,Tongeren,Belgium,
1525,RWDM47,Brussels,Brussels,Belgium,
1526,Union FC d’Ixelles,Brussels,Brussels,Belgium,
1528,Stade Leuven,Brussels,Brussels,Belgium,
1529,RC Montegneé,Liege,Liege,Belgium,
1530,Heusden-Zolder,Genk,Genk,Belgium,
1532,AFC Tubize,Brussels,Brussels,Belgium,
1533,AF Alliance,Antwerp,Antwerp,Belgium,
1536,Boom FC,Antwerp,Antwerp,Belgium,
1537,FCO Beerschot Wilrijk,Antwerp,Antwerp,Belgium,
1540,K. Rupel SK,Antwerp,Antwerp,Belgium,
1542,KFC Germinal Ekeren,Antwerp,Antwerp,Belgium,
1546,Oude God Sport,Antwerp,Antwerp,Belgium,
1547,R. Capellen FC,Antwerp,Antwerp,Belgium,
1548,Racing Mechelen,Mechelen,Mechelen,Belgium,
1549,SC City Pirates,Antwerp,Antwerp,Belgium,
